x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0,0,0,-0.111944124,-0.101884365,-0.057522975,-0.155567884,-0.288412958,-0.077055678,-0.061750147,-0.430655897,-0.09925168,0.034288194,-0.491028339,-0.119990446,-0.165308148,-0.464678943,-0.031279102,-0.190773696,-0.682739794,-0.075570494,-0.201855287,-0.821293414,-0.101126343,-0.211848155,-0.935728431,-0.113435246,-0.08043585,-0.47775647,-0.039510198,-0.10824392,-0.716509938,-0.094213694,-0.128714308,-0.863722384,-0.125039503,-0.141428649,-0.981117845,-0.131930739,0.008565134,-0.442022204,-0.056555144,0.028768207877874374,-0.511427581,-0.146171153,0.010655349120497704,-0.365577817,-0.16173178,-0.005707166,-0.264101416,-0.138287559,0.088381454,-0.373230249,-0.077164531,0.092168935,-0.463470578,-0.140681058,0.066996865,-0.351914197,-0.132460579,0.044987101,-0.255652547,-0.106351636,two_up
0,0,0,-0.110761128,-0.107398622,-0.051563624,-0.155995935,-0.288475037,-0.074610583,-0.072314642,-0.434566408,-0.102630556,0.026868458837270737,-0.487170666,-0.129063576,-0.167552784,-0.445420384,-0.031038826,-0.196800932,-0.667721987,-0.079254203,-0.210965022,-0.808453739,-0.107676625,-0.222419858,-0.922256947,-0.121881984,-0.086220704,-0.459850103,-0.043616544,-0.117436849,-0.703206718,-0.102167085,-0.141190529,-0.855161548,-0.137388736,-0.154848114,-0.976759911,-0.148196086,0.001145468,-0.429107189,-0.063647315,0.020588107407093048,-0.505751491,-0.147790775,-0.003070479,-0.371312201,-0.160440668,-0.018889775,-0.270871013,-0.137283608,0.07857468,-0.367819846,-0.087651528,0.077033997,-0.453535974,-0.140911251,0.054203376173973083,-0.357262164,-0.128068894,0.041908655,-0.268879026,-0.100578494,two_up
0,0,0,-0.11268992,-0.107837789,-0.055314794,-0.156792209,-0.287485123,-0.079733424,-0.072887927,-0.430259258,-0.108102851,0.023054821,-0.486525208,-0.134617075,-0.173119202,-0.452152342,-0.032662883,-0.199286804,-0.671591699,-0.080157973,-0.21351707,-0.810494721,-0.108294293,-0.22401239,-0.92407161,-0.122302078,-0.089912102,-0.464523345,-0.043151692,-0.119202934,-0.702049732,-0.102961302,-0.142250344,-0.853711009,-0.139265507,-0.155713394,-0.976286888,-0.150390506,-0.000112343,-0.432857096,-0.061125744,0.025597591,-0.510581374,-0.148203433,0.004304077,-0.367711127,-0.161045939,-0.012367661,-0.261217386,-0.136833459,0.078475744,-0.370967478,-0.083115064,0.080350555,-0.455583841,-0.140773848,0.062246985733509064,-0.35326606,-0.128846914,0.051290959,-0.262820721,-0.100539163,two_up
0,0,0,-0.103668563,-0.105590865,-0.059242707,-0.146549851,-0.277872592,-0.086227275,-0.05916141,-0.422627538,-0.115543261,0.035680842,-0.493582606,-0.14342691,-0.176444367,-0.453970522,-0.0408528,-0.195273682,-0.674086809,-0.092253931,-0.203877017,-0.812599063,-0.124021702,-0.213009253,-0.92771244,-0.140286148,-0.0916593,-0.468774021,-0.049429096,-0.112553731,-0.707857668,-0.107339039,-0.127687246,-0.855871618,-0.142076924,-0.139143214,-0.978309929,-0.153456345,-0.002562483,-0.437025458,-0.066039845,0.017826547846198082,-0.510235846,-0.151637241,0.002306498,-0.378335655,-0.165897772,-0.011381058,-0.287784904,-0.14468956,0.074409559,-0.374042362,-0.086782977,0.075040542,-0.455736935,-0.145130217,0.054059517,-0.352877796,-0.134951785,0.039833557,-0.267634481,-0.109191671,two_up
0,0,0,-0.106691144,-0.096562296,-0.068400487,-0.149892882,-0.259337723,-0.101706475,-0.065165699,-0.395227522,-0.135981292,0.020545879378914833,-0.473038584,-0.167706221,-0.186389133,-0.451224715,-0.051040605,-0.204574808,-0.66693145,-0.108053848,-0.213610545,-0.801399708,-0.143676549,-0.222571239,-0.915579975,-0.161749288,-0.101828359,-0.479345471,-0.055161987,-0.121684402,-0.713483632,-0.115380764,-0.139372036,-0.856038153,-0.149551943,-0.15384914,-0.974978805,-0.160458118,-0.013731218,-0.459031433,-0.068757683,0.009280019,-0.53213191,-0.152233869,-0.000915573,-0.399617612,-0.165285289,-0.013482487,-0.308894038,-0.144347653,0.065379575,-0.407074034,-0.087983154,0.067254625,-0.472469419,-0.140172243,0.047695804,-0.376829296,-0.130127102,0.032748375087976456,-0.299793631,-0.105845906,two_up
0,0,0,-0.111223944,-0.083909571,-0.0649027,-0.157211021,-0.241157338,-0.100016542,-0.073021427,-0.365293145,-0.136416644,0.00626027,-0.449502349,-0.17057544,-0.192516655,-0.455564201,-0.053323813,-0.213695079,-0.665082812,-0.108689956,-0.219685733,-0.794299603,-0.145374551,-0.228902593,-0.905847669,-0.165584818,-0.103434317,-0.484405935,-0.061279703,-0.126611963,-0.722001016,-0.117549598,-0.146020502,-0.857703984,-0.150565729,-0.165254802,-0.972521782,-0.163988575,-0.011582931,-0.462387294,-0.078231104,-0.001080455,-0.566696584,-0.159401193,-0.013824833,-0.444387466,-0.176535964,-0.028709453,-0.358519673,-0.162731245,0.073725708,-0.407241523,-0.100141264,0.074714914,-0.49636519,-0.15340513,0.044267576187849045,-0.40442577,-0.147324964,0.017846109345555305,-0.325634152,-0.128800377,two_up
0,0,0,-0.124774195,-0.083146662,-0.075859629,-0.164383948,-0.250018448,-0.119017549,-0.068016112,-0.382485628,-0.16066353,0.018041139468550682,-0.475968659,-0.198960423,-0.221520901,-0.451471359,-0.071821131,-0.238738731,-0.654095352,-0.140002921,-0.23960045,-0.786151111,-0.184606463,-0.245739385,-0.909178972,-0.210436568,-0.121762872,-0.49761939,-0.075606026,-0.139009222,-0.706772149,-0.15008533,-0.143752009,-0.838153899,-0.188914746,-0.158536822,-0.966080308,-0.203850225,-0.020538708,-0.498072177,-0.089093566,0.020130472257733345,-0.544502258,-0.18548885,0.012793304398655891,-0.377213031,-0.19632259,-0.016021125,-0.276741654,-0.174350828,0.074204199,-0.467069566,-0.108771928,0.093890585,-0.494217575,-0.169405535,0.066851154,-0.366512984,-0.161032155,0.029877621680498123,-0.288031787,-0.139277279,two_up
0,0,0,-0.110803679,-0.036122672,-0.095208928,-0.15347448,-0.173714444,-0.149476886,-0.06917768,-0.324363947,-0.196815044,0.008542432,-0.440767646,-0.239669651,-0.227366313,-0.415870309,-0.100218624,-0.231199145,-0.605181873,-0.177291602,-0.232992128,-0.73221308,-0.230738208,-0.237538427,-0.855561614,-0.265035123,-0.132210746,-0.485687524,-0.094986394,-0.141607702,-0.68230027,-0.182514787,-0.150974691,-0.820987642,-0.232455239,-0.169318303,-0.951208174,-0.257942408,-0.035716347,-0.497925937,-0.099656358,0.00611623,-0.575748205,-0.215093017,0.00664205,-0.411258459,-0.237933576,-0.013834975,-0.287516385,-0.223079637,0.056849729269742966,-0.475792259,-0.110245243,0.08476831,-0.532811046,-0.202965185,0.078294113,-0.410368025,-0.213777259,0.056142736,-0.310243696,-0.200952098,two_up
0,0,0,-0.145004168,-0.012730126,-0.108215429,-0.197626308,-0.161052376,-0.172697052,-0.07567355,-0.325213134,-0.225537881,0.032761641,-0.439595699,-0.274621129,-0.236898378,-0.376450658,-0.149676025,-0.256145567,-0.561410129,-0.247503251,-0.264830351,-0.699485719,-0.312457979,-0.270387918,-0.840480924,-0.354527265,-0.124630839,-0.485414594,-0.139774308,-0.143286601,-0.659568667,-0.243300721,-0.158266976,-0.791117549,-0.29589361,-0.17936632,-0.929785609,-0.321444303,-0.012249557,-0.532536864,-0.138394266,0.040089291,-0.544966102,-0.259461284,0.036989164,-0.350788563,-0.270986766,0.014874078333377838,-0.214151159,-0.248513013,0.095585749,-0.530071139,-0.145345077,0.12467116117477417,-0.501048207,-0.24184154,0.10679496824741364,-0.339868844,-0.247469947,0.082578115,-0.226108521,-0.229926735,two_up
0,0,0,-0.166941226,0.009055857,-0.123039901,-0.237667918,-0.112946525,-0.202013329,-0.102132984,-0.25854221,-0.266833037,0.032127391546964645,-0.368791997,-0.327368915,-0.265642881,-0.346342683,-0.179749563,-0.278672963,-0.524764836,-0.288731664,-0.291985303,-0.662394106,-0.363714725,-0.304050475,-0.811493456,-0.414843768,-0.151986033,-0.476689935,-0.168289542,-0.158345133,-0.628884971,-0.286016583,-0.179093823,-0.757875383,-0.345241338,-0.208766699,-0.902786851,-0.376021802,-0.03789505,-0.538716733,-0.165205598,0.045386020094156265,-0.539735973,-0.288092762,0.051823318004608154,-0.330221921,-0.290396541,0.028074726462364197,-0.187654868,-0.263654202,0.076996572,-0.544386387,-0.173409462,0.13913075625896454,-0.513695598,-0.268118948,0.13204538822174072,-0.354718119,-0.267878652,0.10388302803039551,-0.250656664,-0.246986985,two_up
0,0,0,-0.209668472,0.022723278030753136,-0.117826767,-0.347689062,-0.092273392,-0.172456846,-0.272831738,-0.270985901,-0.217558831,-0.165768281,-0.411272436,-0.258786708,-0.384393156,-0.325968772,-0.089914434,-0.41528374,-0.517031968,-0.160338253,-0.430642426,-0.651912868,-0.218762591,-0.448120564,-0.78961885,-0.268019676,-0.239561141,-0.463964731,-0.086900413,-0.280616999,-0.640472531,-0.165023416,-0.30950135,-0.765332878,-0.220832959,-0.348687887,-0.899547756,-0.263116628,-0.084386826,-0.518479645,-0.101241261,-0.090486094,-0.676108539,-0.21964021,-0.061546493,-0.59918344,-0.258376777,-0.051018491,-0.546270132,-0.267217606,0.071514182,-0.522007346,-0.124078229,0.083607554,-0.650743842,-0.231048599,0.077470846,-0.545565724,-0.258599937,0.064393215,-0.457675308,-0.266911954,two_up
0,0,0,-0.179252192,0.039843611,-0.21020624,-0.3654567,-0.098440439,-0.333533168,-0.27825278,-0.295457125,-0.428803235,-0.095640823,-0.470336974,-0.488690734,-0.471835464,-0.754831493,-0.184229851,-0.421394318,-0.64655602,-0.400382012,-0.300278455,-0.380936325,-0.516443789,-0.284259439,-0.376343518,-0.577965081,-0.257983774,-0.939361274,-0.173143432,-0.155511081,-0.797450483,-0.388580829,-0.087495901,-0.462214738,-0.424909562,-0.126673952,-0.458190948,-0.406016827,-0.037186731,-0.979593039,-0.197520733,0.096773058,-0.685702503,-0.389038026,0.1253851354122162,-0.354054719,-0.341890633,0.060779732,-0.38173306,-0.268658161,0.16530221700668335,-0.94087863,-0.246557727,0.28600990772247314,-0.576927722,-0.34948504,0.2877369225025177,-0.331414282,-0.31835556,0.23110602796077728,-0.365268558,-0.267036915,two_up
0,0,0,-0.189075604,0.033044726,-0.153762981,-0.40901655,-0.029701285,-0.246639937,-0.589479327,-0.076131567,-0.324247867,-0.770106137,-0.12401361,-0.383121222,-0.477594376,-0.672729313,-0.174024642,-0.611524165,-0.520619929,-0.351287365,-0.7000857,-0.37843889,-0.475929111,-0.775298297,-0.311904192,-0.549206853,-0.300833493,-0.813019097,-0.178383574,-0.380234659,-0.365124494,-0.32384935,-0.490860432,-0.222023666,-0.382965893,-0.601963758,-0.250844002,-0.406502903,-0.100002952,-0.778803825,-0.20431903,-0.110238381,-0.157092199,-0.316747725,-0.081793264,-0.025221927,-0.272089243,-0.063709542,-0.085228413,-0.223221257,0.089133538,-0.649748027,-0.255261004,0.064611427,-0.165905938,-0.343188077,0.064021967,-0.062049616,-0.312361777,0.075541727,-0.122903191,-0.262289345,two_up
0,0,0,-0.205233827,-0.015604194,-0.096535519,-0.38918224,-0.029846726,-0.179303229,-0.50908047,0.017816164,-0.258288443,-0.57682389,0.078876361,-0.331558645,-0.593150556,-0.540745139,-0.179410219,-0.727889895,-0.364726633,-0.342081755,-0.789982975,-0.118051045,-0.464395046,-0.84066081,0.080098845,-0.535605609,-0.410579056,-0.659187853,-0.215415165,-0.480932802,-0.213616088,-0.339644164,-0.599081218,0.013037637807428837,-0.40499115,-0.71527487,0.12079156935214996,-0.442418128,-0.17679216,-0.632851839,-0.261872947,-0.122146979,-0.042873416,-0.361411601,-0.111055464,0.053314786,-0.340651006,-0.123248659,-0.002161537,-0.316116452,0.052102074,-0.526021302,-0.323762238,0.085299596,-0.049393605,-0.400631309,0.085640498,0.009948778,-0.369335204,0.074895367,-0.074252255,-0.328614473,two_up
0,0,0,-0.206200942,0.013062615878880024,-0.117671832,-0.409909517,0.016427692025899887,-0.209624097,-0.553398013,0.093800008,-0.293572426,-0.637638509,0.20456542074680328,-0.371825993,-0.603704453,-0.547579646,-0.20817481,-0.749515176,-0.299619973,-0.380742371,-0.782266736,-0.006923907,-0.503662705,-0.792661965,0.22471924126148224,-0.566734672,-0.41353634,-0.670230091,-0.235685736,-0.477813065,-0.110513046,-0.38569352,-0.527035475,0.21596483886241913,-0.445903301,-0.566023052,0.4200991988182068,-0.455527902,-0.166230351,-0.642192543,-0.273032606,-0.129698902,0.006828657,-0.391559988,-0.093969345,0.10249946266412735,-0.363176048,-0.073053524,0.065699369,-0.313261569,0.072667643,-0.537256896,-0.324991107,0.10843180119991302,-0.01633977,-0.414499253,0.13474509119987488,0.031033024191856384,-0.371091336,0.15049585700035095,-0.055196278,-0.302769512,two_up
0,0,0,-0.240244567,-0.024077501,-0.146729961,-0.472035706,-0.047245204,-0.243613288,-0.623238623,0.047417301684617996,-0.328757167,-0.697165668,0.1959177553653717,-0.399472326,-0.657103896,-0.591423035,-0.21997492,-0.789623737,-0.296855718,-0.396361202,-0.806053996,-0.035746947,-0.510401726,-0.814362228,0.10996795445680618,-0.569842935,-0.421720564,-0.707309902,-0.235146627,-0.440798491,-0.03935647,-0.376676053,-0.492847413,0.12426682561635971,-0.421675682,-0.557728469,0.12668351829051971,-0.429025322,-0.130049273,-0.662317097,-0.267410964,-0.101418212,0.087739266,-0.384230286,-0.07539466,0.075518832,-0.343010485,-0.066776901,-0.065333456,-0.286823809,0.1455916464328766,-0.557399809,-0.319977313,0.16161105036735535,0.029885975643992424,-0.420094997,0.1638195812702179,0.026169629767537117,-0.387043476,0.16611257195472717,-0.115501158,-0.324947149,two_up
0,0,0,-0.232462302,-0.011014817,-0.138933241,-0.459847361,-0.000973535,-0.242138043,-0.615565419,0.12432168424129486,-0.337150097,-0.709689379,0.30103883147239685,-0.422928452,-0.637819767,-0.566057324,-0.212570354,-0.746639192,-0.26503402,-0.396595716,-0.774625003,-0.005397438,-0.527193189,-0.785862803,0.1643122434616089,-0.596172035,-0.406977862,-0.675190449,-0.234770507,-0.386473566,0.04691549,-0.401303738,-0.43373993,0.2696562707424164,-0.465692133,-0.478594273,0.3295759856700897,-0.481525362,-0.125062317,-0.631364524,-0.271541536,-0.077906579,0.15956814587116241,-0.40855208,-0.072309069,0.24456515908241272,-0.376262188,-0.068570055,0.1887698918581009,-0.319431633,0.14015579223632812,-0.522845387,-0.327764541,0.16307511925697327,0.075012758,-0.440019161,0.1696712225675583,0.090995938,-0.408738613,0.18213143944740295,-0.036066603,-0.343467355,two_up
0,0,0,-0.246684045,0.002568483,-0.1390827,-0.4932172,0.024111393839120865,-0.239103347,-0.662329078,0.16106043756008148,-0.332648903,-0.74959594,0.3453304171562195,-0.416206896,-0.653534889,-0.546973228,-0.199059606,-0.782237411,-0.270056635,-0.377834857,-0.8094033,-0.008343233,-0.498849779,-0.811729848,0.16042134165763855,-0.561568618,-0.408204496,-0.661196589,-0.221641421,-0.406737268,0.043277893,-0.381691962,-0.428203464,0.2450295239686966,-0.436042875,-0.455305636,0.25606176257133484,-0.447807074,-0.114978194,-0.618638396,-0.261523873,-0.100464791,0.13725817203521729,-0.391424954,-0.099137627,0.19334205985069275,-0.359162509,-0.103543155,0.10021591931581497,-0.307465553,0.15512222051620483,-0.506208301,-0.320752293,0.15515170991420746,0.070767246,-0.422022551,0.14925165474414825,0.062521569,-0.391490668,0.14685052633285522,-0.094694376,-0.332562119,two_up
0,0,0,-0.268733382,-0.012727966,-0.151160762,-0.518804491,0.012837533,-0.267942131,-0.679650843,0.16186682879924774,-0.375206739,-0.72342813,0.35078829526901245,-0.470237732,-0.712758362,-0.602944791,-0.233037531,-0.780201852,0.008884041,-0.412732363,-0.757462919,0.2601848542690277,-0.529241085,-0.74679774,0.29620954394340515,-0.595443428,-0.434905976,-0.701070845,-0.259308249,-0.423341125,0.22561803460121155,-0.426276028,-0.41565147,0.4108404517173767,-0.477892399,-0.432678849,0.3716143071651459,-0.488889813,-0.118281066,-0.659090579,-0.299862176,-0.112921759,0.24856886267662048,-0.43414402,-0.093528725,0.2951894700527191,-0.390633106,-0.092527218,0.1587916910648346,-0.333113492,0.17662405967712402,-0.545823812,-0.361898869,0.1760481595993042,0.1655210554599762,-0.460937679,0.17199641466140747,0.17975716292858124,-0.424094498,0.16905030608177185,0.011976385489106178,-0.361154079,two_up
0,0,0,-0.246375844,0.036776219,-0.137590364,-0.47572732,0.049437109380960464,-0.244276419,-0.646744609,0.14734724164009094,-0.339539349,-0.733258784,0.28517651557922363,-0.421265423,-0.67769897,-0.702470422,-0.217391953,-0.735286593,-0.060581945,-0.380174816,-0.685460985,0.24484610557556152,-0.47247988,-0.646136999,0.29477083683013916,-0.51989603,-0.434566051,-0.808969319,-0.242829069,-0.482669294,0.067749269,-0.398612022,-0.439621776,0.3564903438091278,-0.434215248,-0.424557954,0.40021228790283203,-0.42864126,-0.167624503,-0.775896728,-0.27899456,-0.20815289,0.061740257,-0.406942457,-0.140263751,0.22931122779846191,-0.354631215,-0.106185138,0.16780835390090942,-0.291458279,0.09663479,-0.671723127,-0.333886683,0.090310782,0.008752271,-0.423319399,0.125749409,0.13868047297000885,-0.378503025,0.15301263332366943,0.057987265,-0.309067011,two_up
0,0,0,-0.256232262,-0.003931348,-0.101924531,-0.472132057,-0.006483308,-0.206738755,-0.621102631,0.053558096289634705,-0.308091521,-0.690463305,0.15838351845741272,-0.397472113,-0.691987038,-0.701041758,-0.172319978,-0.729857206,-0.147676811,-0.326229215,-0.692999423,0.15086539089679718,-0.42062369,-0.667004526,0.2625528573989868,-0.472556502,-0.447299004,-0.790547371,-0.215572536,-0.491764158,-0.091768801,-0.386831075,-0.438676655,0.22572997212409973,-0.441172093,-0.419233322,0.33799710869789124,-0.442246944,-0.182877481,-0.764370918,-0.266107112,-0.230330259,-0.139053345,-0.401791006,-0.144386113,0.002997184,-0.362027049,-0.097558923,-0.054166421,-0.302846879,0.077111654,-0.667388737,-0.329947084,0.052947197,-0.181711882,-0.41326946,0.097293332,-0.087901004,-0.366363436,0.1311425268650055,-0.1743249,-0.298273623,two_up
0,0,0,-0.219943568,0.052418142557144165,-0.129831657,-0.458713293,0.008525234,-0.218608752,-0.620577633,-0.026007483,-0.289931536,-0.728880167,-0.089563519,-0.333002418,-0.656191826,-0.737968564,-0.157525808,-0.677316606,-0.178995967,-0.29907465,-0.58045435,0.083970957,-0.366755694,-0.514138937,0.11609459668397903,-0.399455518,-0.448005855,-0.829046309,-0.173745513,-0.497708887,-0.178535238,-0.326180458,-0.380730778,0.070879057,-0.351776719,-0.313362539,0.08672066,-0.335551798,-0.22033444,-0.810933709,-0.204474956,-0.264359415,-0.206086904,-0.332500011,-0.15647535,-0.053729128,-0.271922797,-0.104891174,-0.120351888,-0.201206714,0.007170005,-0.710567296,-0.252028883,-0.019529065,-0.253394157,-0.338447809,0.042814448,-0.165236771,-0.297937393,0.078695737,-0.257380337,-0.234081462,two_up
0,0,0,-0.229795262,0.052758303,-0.138611108,-0.460669041,0.050317816,-0.244086593,-0.614519,0.062616877,-0.333312005,-0.68265152,0.044719413,-0.397730142,-0.692500293,-0.700197101,-0.173687458,-0.699210107,-0.121677116,-0.32217741,-0.589394689,0.17282459139823914,-0.39865303,-0.518625975,0.22174890339374542,-0.438569635,-0.473715007,-0.80253917,-0.189788729,-0.524617672,-0.137617916,-0.354669631,-0.402767658,0.14886794984340668,-0.388988048,-0.333295882,0.18933703005313873,-0.377530307,-0.23676987,-0.793705165,-0.219854295,-0.269279391,-0.161740005,-0.354141384,-0.154486015,-0.004305264,-0.30068022,-0.100268446,-0.071627825,-0.234154299,-0.002839549,-0.704319596,-0.266610026,-0.022482444,-0.232624978,-0.344336718,0.041827992,-0.142555848,-0.298356295,0.073491246,-0.238298312,-0.234421268,two_up
0,0,0,-0.271304786,0.028138944879174232,-0.118330203,-0.510068953,-0.014875096,-0.201086849,-0.673599601,-0.036313601,-0.272757947,-0.764684081,-0.059004694,-0.320578068,-0.716010034,-0.684516311,-0.136992678,-0.735240757,-0.147337988,-0.282489538,-0.625737309,0.1374329924583435,-0.357770443,-0.557470143,0.19176331162452698,-0.395997912,-0.506584585,-0.773402452,-0.158573464,-0.552368045,-0.106238022,-0.317966729,-0.443525732,0.17478668689727783,-0.355441213,-0.385730326,0.23615141212940216,-0.347906828,-0.27655977,-0.756539166,-0.195423797,-0.306334674,-0.102419011,-0.332155734,-0.190465719,0.042088303714990616,-0.289698124,-0.131823063,-0.018808471,-0.230322182,-0.053383604,-0.664405167,-0.2469078,-0.087225862,-0.179238766,-0.330491811,-0.022824068,-0.083170339,-0.29381904,0.013581226579844952,-0.162867457,-0.237161383,two_up
0,0,0,-0.265471995,-0.005726298,-0.121317588,-0.48244229,-0.063589811,-0.220206395,-0.633848488,-0.043455064,-0.30983445,-0.721968114,0.043445564806461334,-0.393732786,-0.693468213,-0.689765811,-0.208146006,-0.726894081,-0.181502238,-0.380092114,-0.680275917,0.17736783623695374,-0.477486014,-0.64592129,0.36697983741760254,-0.524515986,-0.463893145,-0.780454993,-0.238937318,-0.528026462,-0.166786313,-0.4116202,-0.489791811,0.22776152193546295,-0.457877785,-0.458563656,0.42229875922203064,-0.455949366,-0.204764158,-0.748553514,-0.282116264,-0.262769073,-0.150944263,-0.432508796,-0.242208317,0.1320190131664276,-0.413228661,-0.229250699,0.19497594237327576,-0.369656384,0.05023009,-0.646648824,-0.336855978,0.034217421,-0.170791239,-0.429026842,0.034495696,0.034816541,-0.399797291,0.038580835,0.051317513,-0.351885736,two_up
0,0,0,-0.26714316,0.032741472125053406,-0.111647911,-0.466821671,0.014107420109212399,-0.215384483,-0.592029214,0.035049036145210266,-0.313374341,-0.663469017,0.086088963,-0.410443127,-0.692851007,-0.696121991,-0.188073114,-0.753170133,-0.311921865,-0.365602225,-0.737787962,0.037735238671302795,-0.502558291,-0.729904294,0.28333568572998047,-0.57980895,-0.466172695,-0.812936366,-0.220913887,-0.542828679,-0.312475055,-0.384863257,-0.564730942,0.066651128,-0.466027737,-0.584613383,0.32064786553382874,-0.49766168,-0.215982452,-0.800054431,-0.263920844,-0.242527619,-0.284393162,-0.387982816,-0.224720597,-0.037330229,-0.383004606,-0.214146882,0.048895821,-0.359811634,0.021309843,-0.701521456,-0.320960224,0.013745789416134357,-0.267928183,-0.394185901,0.031695452,-0.085682213,-0.36407727,0.054406698793172836,-0.051710431,-0.321384728,two_up
0,0,0,-0.251467466,0.052948501,-0.140760735,-0.469432324,-0.032500714,-0.23997061,-0.516258299,-0.176137641,-0.32573694,-0.437358528,-0.358439177,-0.396723062,-0.620708644,-0.738668501,-0.160066023,-0.651745796,-0.463458508,-0.350405842,-0.620259523,-0.246589243,-0.494186252,-0.613057971,-0.136223406,-0.579333603,-0.422964692,-0.889049292,-0.175191551,-0.449269682,-0.504310012,-0.34016332,-0.479236096,-0.268281341,-0.413336337,-0.513299048,-0.145913243,-0.44272697,-0.194148481,-0.906835556,-0.212384641,-0.174340889,-0.408270121,-0.353542387,-0.172657415,-0.162829801,-0.331107974,-0.181330472,-0.09411002,-0.293530524,0.03522481,-0.828758478,-0.269981354,0.058661650866270065,-0.428411901,-0.367690921,0.086394779,-0.245274395,-0.343366414,0.11828509718179703,-0.223922446,-0.3010391,two_up
0,0,0,-0.218329489,0.047139961272478104,-0.118656717,-0.416331202,-0.016566213,-0.213201195,-0.374534577,-0.190638319,-0.298603356,-0.227324933,-0.375041217,-0.37311554,-0.532767594,-0.554152906,-0.121397831,-0.613697171,-0.531395316,-0.277644783,-0.634465635,-0.551053524,-0.39654842,-0.643608749,-0.596843243,-0.479109436,-0.384767711,-0.747498095,-0.141867101,-0.405795634,-0.612157583,-0.306230754,-0.357499152,-0.413933575,-0.36221841,-0.333318174,-0.361854553,-0.37275064,-0.197766587,-0.809387147,-0.182600617,-0.150906265,-0.52889055,-0.318275452,-0.12451826,-0.263348311,-0.281674474,-0.131385997,-0.199074209,-0.231087565,-0.001730748,-0.78496635,-0.241847992,0.037410069,-0.508467197,-0.336253703,0.057910398,-0.312263012,-0.310115248,0.057452705,-0.284563988,-0.268218994,two_up
0,0,0,-0.160348162,0.052962124,-0.115053587,-0.281058609,-0.060649179,-0.183091402,-0.210205525,-0.25617969,-0.238211751,-0.116776913,-0.410544068,-0.289070368,-0.310270786,-0.282275438,-0.16050072,-0.395913959,-0.469029248,-0.260879934,-0.459955633,-0.609254599,-0.332119465,-0.519416392,-0.738486528,-0.382111102,-0.215260431,-0.369963855,-0.161821038,-0.31862545,-0.557805955,-0.277802408,-0.398640782,-0.675669432,-0.34093821,-0.470050275,-0.800464094,-0.371900439,-0.097075388,-0.40690583,-0.169900298,-0.111137994,-0.477604359,-0.303846538,-0.089785911,-0.288402915,-0.299464494,-0.084881864,-0.169803977,-0.2631329,0.028481174260377884,-0.403380752,-0.18629308,-0.002812171,-0.449779332,-0.29121232,0.000306588,-0.299286306,-0.272468776,0.00150611,-0.202197298,-0.23519972,two_up
0,0,0,-0.124677584,0.002579625,-0.071387686,-0.222560912,-0.112851746,-0.109409995,-0.165902987,-0.265172064,-0.144837052,-0.081279837,-0.371821821,-0.177782699,-0.273836732,-0.341201872,-0.090968356,-0.359856129,-0.532280684,-0.160692304,-0.414822936,-0.66784972,-0.207678944,-0.465980083,-0.781079829,-0.237148657,-0.183586359,-0.403143734,-0.105317913,-0.274668574,-0.624509633,-0.178313822,-0.338956714,-0.764499068,-0.219709918,-0.398051828,-0.886538148,-0.235806614,-0.075962171,-0.409223646,-0.12567021,-0.07966204,-0.492676467,-0.225514188,-0.060216989,-0.327331752,-0.229671746,-0.05941245,-0.217125848,-0.201024055,0.030813878402113914,-0.366589248,-0.150937602,0.023891652,-0.440891474,-0.229840964,0.024312008172273636,-0.314263433,-0.215381041,0.014373006,-0.21990782,-0.18366912,two_up
0,0,0,-0.125154063,-0.013003444,-0.072316758,-0.210232303,-0.13997519,-0.111377425,-0.155890286,-0.293554366,-0.149502754,-0.089452311,-0.405685753,-0.18436265,-0.275585085,-0.370889664,-0.073243216,-0.36252147,-0.571570873,-0.136952683,-0.409262329,-0.705660939,-0.174529135,-0.45199272,-0.817789197,-0.194864571,-0.188699171,-0.428989589,-0.083862074,-0.281063586,-0.655914962,-0.153938428,-0.337843388,-0.786066949,-0.191550717,-0.388401866,-0.898688614,-0.203722402,-0.086668223,-0.427878052,-0.102475762,-0.088136241,-0.520874202,-0.20104827,-0.072428241,-0.367860585,-0.209866226,-0.072001621,-0.266411841,-0.183455959,0.012669086456298828,-0.383279383,-0.125961795,0.004127585,-0.456945211,-0.194682464,0.003857614,-0.342029452,-0.18173489,-0.003167385,-0.255309999,-0.152671784,two_up
